,_unit_id,relevance,relevance:variance,product_image,product_link,product_price,product_title,query,rank,source,url
3160,711161622,4.0,0.0,http://ak1.ostkcdn.com/images/products/10094423/P17235955.jpg,http://www.overstock.com/Clothing-Shoes/La-Leela-Mens-Palm-Tree-Sunset-Printed-Orange-Beach-Hawaiian-Shirt-Swim-Camp/10094423/product.html?refccid=AD5JUYDX5VMZUVCLURNULAWH74&searchidx=15,$29.99 ,La Leela Men's Palm Tree / Sunset Printed Orange Beach Hawaiian Shirt Swim Camp,hawaiian shirt,15,Overstock,http://www.overstock.com/search?keywords=hawaiian%20shirt
3161,711161623,4.0,0.0,http://ak1.ostkcdn.com/images/products/10043363/P17188092.jpg,http://www.overstock.com/Clothing-Shoes/La-Leela-Likre-Black-and-White-Tropical-Printed-Hawaiian-Beach-Shirt-For-Mens-Swim-Camp/10043363/product.html?refccid=AD5JUYDX5VMZUVCLURNULAWH74&searchidx=11,$26.99 - $31.99,La Leela Likre Black and White Tropical Printed Hawaiian Beach Shirt For Men's Swim Camp,hawaiian shirt,16,Overstock,http://www.overstock.com/search?keywords=hawaiian%20shirt
3162,711161624,4.0,0.0,http://ak1.ostkcdn.com/images/products/10043374/P17188100.jpg,http://www.overstock.com/Clothing-Shoes/La-Leela-Brown-Mens-Tropical-Printed-Aloha-Beach-Hawaiian-Swim-Shirt-Camp/10043374/product.html?refccid=AD5JUYDX5VMZUVCLURNULAWH74&searchidx=16,$24.99 - $34.99,La Leela Brown Men's Tropical Printed Aloha Beach Hawaiian Swim Shirt Camp,hawaiian shirt,17,Overstock,http://www.overstock.com/search?keywords=hawaiian%20shirt
3163,711161625,2.67,0.943,http://ak1.ostkcdn.com/images/products/10076943/P17220364.jpg,http://www.overstock.com/Clothing-Shoes/La-Leela-Mens-Bright-Red-Palm-Tree-Printed-Button-down-Shirt-Beach-Swim-Camp/10076943/product.html?refccid=AD5JUYDX5VMZUVCLURNULAWH74&searchidx=17,$29.99 ,La Leela Men's Bright Red Palm Tree Printed Button-down Shirt Beach Swim Camp,hawaiian shirt,18,Overstock,http://www.overstock.com/search?keywords=hawaiian%20shirt
3164,711161626,3.67,0.47100000000000003,http://ak1.ostkcdn.com/images/products/10074184/P17217986.jpg,http://www.overstock.com/Clothing-Shoes/La-Leela-Mens-Orange-Tropical-Printed-Button-down-Shirt-Beach-Swim-Camp/10074184/product.html?refccid=AD5JUYDX5VMZUVCLURNULAWH74&searchidx=18,$29.99 ,La Leela Men's Orange Tropical Printed Button-down Shirt Beach Swim Camp,hawaiian shirt,19,Overstock,http://www.overstock.com/search?keywords=hawaiian%20shirt
3165,711161627,3.33,0.943,http://ak1.ostkcdn.com/images/products/10074192/P17217984.jpg,http://www.overstock.com/Clothing-Shoes/La-Leela-Mens-Blue-Hawaii-Paradise-Print-Button-down-Shirt-Beach-Swim-Camp/10074192/product.html?refccid=AD5JUYDX5VMZUVCLURNULAWH74&searchidx=19,$29.99 ,La Leela Men's Blue Hawaii Paradise Print Button-down Shirt Beach Swim Camp,hawaiian shirt,20,Overstock,http://www.overstock.com/search?keywords=hawaiian%20shirt
3166,711161628,3.67,0.47100000000000003,http://ak1.ostkcdn.com/images/products/10076942/P17220384.jpg,http://www.overstock.com/Clothing-Shoes/La-Leela-Mens-Hawaiian-Paradise-Print-Button-down-Shirt-Beach-Swim-Camp/10076942/product.html?refccid=AD5JUYDX5VMZUVCLURNULAWH74&searchidx=20,$29.99 - $32.99,La Leela Men's Hawaiian Paradise Print Button-down Shirt Beach Swim Camp,hawaiian shirt,21,Overstock,http://www.overstock.com/search?keywords=hawaiian%20shirt
3167,711161629,2.6,1.02,http://ak1.ostkcdn.com/images/products/88/328/P17177627.jpg,http://www.overstock.com/Clothing-Shoes/Mens-ONeill-Maya-Bay-Charcoal/10032577/product.html?refccid=AD5JUYDX5VMZUVCLURNULAWH74&searchidx=21,$64.95 ,Men's O'Neill Maya Bay Charcoal,hawaiian shirt,22,Overstock,http://www.overstock.com/search?keywords=hawaiian%20shirt
3168,711161630,3.67,0.47100000000000003,http://ak1.ostkcdn.com/images/products/88/328/P17177628.jpg,http://www.overstock.com/Clothing-Shoes/Mens-ONeill-Maya-Bay-Orange/10032579/product.html?refccid=AD5JUYDX5VMZUVCLURNULAWH74&searchidx=22,$64.95 ,Men's O'Neill Maya Bay Orange,hawaiian shirt,23,Overstock,http://www.overstock.com/search?keywords=hawaiian%20shirt
3169,711161631,4.0,0.0,http://ak1.ostkcdn.com/images/products/10094414/P17235953.jpg,http://www.overstock.com/Clothing-Shoes/La-Leela-Mens-Hawaiian-Print-Aloha-Swim-Beach-Swim-Camp/10094414/product.html?refccid=AD5JUYDX5VMZUVCLURNULAWH74&searchidx=28,$29.99 ,La Leela Men's Hawaiian Print Aloha Swim Beach Swim Camp,hawaiian shirt,24,Overstock,http://www.overstock.com/search?keywords=hawaiian%20shirt
3170,711161632,1.33,0.47100000000000003,http://ec1.ostkcdn.com/images/products/88/327/P17177349.jpg,http://www.overstock.com/Clothing-Shoes/Mens-ONeill-Kimo-Navy/10032528/product.html?refccid=AD5JUYDX5VMZUVCLURNULAWH74&searchidx=23,$69.45 ,Men's O'Neill Kimo Navy,hawaiian shirt,25,Overstock,http://www.overstock.com/search?keywords=hawaiian%20shirt
3171,711161633,2.0,0.0,http://ak1.ostkcdn.com/images/products/6700437/P14252857.jpg,http://www.overstock.com/Bedding-Bath/Memory-Foam-Runner-Mat-2-x-5/6700437/product.html?recset=cb28016f-72c7-4f79-9c0f-9cd54294cd87&refccid=U47RSUGTTZTKNFKFZWKEDT37HU&recidx=0&recalg=61&searchidx=0,$36.54 - $39.99,Memory Foam Runner Mat (2' x 5'),kitchen rugs,1,Overstock,http://www.overstock.com/search?keywords=kitchen%20rugs
3172,711161634,2.8,0.748,http://ak1.ostkcdn.com/images/products/6545264/Rainbow-Multi-Stripe-Rug-26-x-310-P14126343.jpg,http://www.overstock.com/Home-Garden/Rainbow-Multi-Stripe-Rug-26-x-310/6545264/product.html?recset=cb28016f-72c7-4f79-9c0f-9cd54294cd87&refccid=U47RSUGTTZTKNFKFZWKEDT37HU&recidx=1&recalg=61&searchidx=1,$42.99 ,Rainbow Multi Stripe Rug (2'6 x 3'10),kitchen rugs,2,Overstock,http://www.overstock.com/search?keywords=kitchen%20rugs
3173,711161635,4.0,0.0,http://ak1.ostkcdn.com/images/products/6643714/Wine-and-Glasses-Three-piece-Kitchen-Rug-Set-P14206522.jpg,http://www.overstock.com/Home-Garden/Wine-and-Glasses-Three-piece-Kitchen-Rug-Set/6643714/product.html?recset=cb28016f-72c7-4f79-9c0f-9cd54294cd87&refccid=U47RSUGTTZTKNFKFZWKEDT37HU&recidx=3&recalg=61&searchidx=3,$54.98 ,Wine and Glasses Three-piece Kitchen Rug Set,kitchen rugs,3,Overstock,http://www.overstock.com/search?keywords=kitchen%20rugs
3174,711161636,2.33,0.47100000000000003,http://ak1.ostkcdn.com/images/products/6179477/P13832389.jpg,http://www.overstock.com/Home-Garden/Imprint-Nantucket-Anti-fatigue-Comfort-Mat-18-x-3/6179477/product.html?recset=cb28016f-72c7-4f79-9c0f-9cd54294cd87&refccid=U47RSUGTTZTKNFKFZWKEDT37HU&recidx=4&recalg=61&searchidx=4,$53.99 - $61.99,Imprint Nantucket Anti-fatigue Comfort Mat (1'8 x 3'),kitchen rugs,4,Overstock,http://www.overstock.com/search?keywords=kitchen%20rugs
3175,711161637,4.0,0.0,http://ak1.ostkcdn.com/images/products/7576457/Chic-Comfort-Solid-Cushion-Mat-16-x-26-P15004487.jpg,http://www.overstock.com/Home-Garden/Chic-Comfort-Solid-Cushion-Mat-16-x-26/7576457/product.html?recset=cb28016f-72c7-4f79-9c0f-9cd54294cd87&refccid=U47RSUGTTZTKNFKFZWKEDT37HU&recidx=5&recalg=61&searchidx=5,$33.01 - $35.18,Chic Comfort Solid Cushion Mat (1'6 x 2'6),kitchen rugs,5,Overstock,http://www.overstock.com/search?keywords=kitchen%20rugs
3176,711161638,4.0,0.0,http://ak1.ostkcdn.com/images/products/6562863/Wine-And-Glasses-Brown-Kitchen-Rug-19-x-210-P14140933.jpg,http://www.overstock.com/Home-Garden/Wine-And-Glasses-Brown-Kitchen-Rug-19-x-210/6562863/product.html?recset=cb28016f-72c7-4f79-9c0f-9cd54294cd87&refccid=U47RSUGTTZTKNFKFZWKEDT37HU&recidx=7&recalg=61&searchidx=7,$25.99 ,Wine And Glasses Brown Kitchen Rug (1'9 x 2'10),kitchen rugs,6,Overstock,http://www.overstock.com/search?keywords=kitchen%20rugs
3177,711161639,3.67,0.47100000000000003,http://ak1.ostkcdn.com/images/products/6643715/Cafe-Latte-Three-piece-Kitchen-Rug-Set-P14206523.jpg,http://www.overstock.com/Home-Garden/Cafe-Latte-Three-piece-Kitchen-Rug-Set/6643715/product.html?recset=cb28016f-72c7-4f79-9c0f-9cd54294cd87&refccid=U47RSUGTTZTKNFKFZWKEDT37HU&recidx=6&recalg=61&searchidx=6,$52.98 ,Cafe Latte Three-piece Kitchen Rug Set,kitchen rugs,7,Overstock,http://www.overstock.com/search?keywords=kitchen%20rugs
3178,711161640,3.2,0.748,http://ak1.ostkcdn.com/images/products/6644549/Toscana-Kitchen-Accent-Rug-26-x-310-P14207125.jpg,http://www.overstock.com/Home-Garden/Toscana-Kitchen-Accent-Rug-26-x-310/6644549/product.html?refccid=U47RSUGTTZTKNFKFZWKEDT37HU&searchidx=9,$42.99 ,Toscana Kitchen Accent Rug (2'6 x 3'10),kitchen rugs,8,Overstock,http://www.overstock.com/search?keywords=kitchen%20rugs
3179,711161641,4.0,0.0,http://ak1.ostkcdn.com/images/products/6562865/Mohawk-Home-Wine-and-Glasses-Brown-Kitchen-Rug-26-x-310-P14140934.jpg,http://www.overstock.com/Home-Garden/Mohawk-Home-Wine-and-Glasses-Brown-Kitchen-Rug-26-x-310/6562865/product.html?refccid=U47RSUGTTZTKNFKFZWKEDT37HU&searchidx=10,$43.99 ,Mohawk Home Wine and Glasses Brown Kitchen Rug (2'6 x 3'10),kitchen rugs,9,Overstock,http://www.overstock.com/search?keywords=kitchen%20rugs
3180,711161642,3.67,0.47100000000000003,http://ak1.ostkcdn.com/images/products/6644552/Toscana-Three-piece-Kitchen-Rug-Set-P14207128.jpg,http://www.overstock.com/Home-Garden/Toscana-Three-piece-Kitchen-Rug-Set/6644552/product.html?recset=cb28016f-72c7-4f79-9c0f-9cd54294cd87&refccid=U47RSUGTTZTKNFKFZWKEDT37HU&recidx=8&recalg=61&searchidx=8,$41.08 ,Toscana Three-piece Kitchen Rug Set,kitchen rugs,10,Overstock,http://www.overstock.com/search?keywords=kitchen%20rugs
3181,711161643,4.0,0.0,http://ak1.ostkcdn.com/images/products/6644566/Cafe-Latte-Kitchen-Accent-Rug-18-x-39-P14207141.jpg,http://www.overstock.com/Home-Garden/Cafe-Latte-Kitchen-Accent-Rug-18-x-39/6644566/product.html?refccid=U47RSUGTTZTKNFKFZWKEDT37HU&searchidx=11,$32.99 ,Cafe Latte Kitchen Accent Rug (1'8 x 3'9),kitchen rugs,11,Overstock,http://www.overstock.com/search?keywords=kitchen%20rugs
3182,711161644,4.0,0.0,http://ak1.ostkcdn.com/images/products/9937091/P17092421.jpg,http://www.overstock.com/Home-Garden/Picasso-Wine-Kitchen-Rug-26-x-310/9937091/product.html?refccid=U47RSUGTTZTKNFKFZWKEDT37HU&searchidx=12,$40.99 ,Picasso Wine Kitchen Rug (2'6 x 3'10),kitchen rugs,12,Overstock,http://www.overstock.com/search?keywords=kitchen%20rugs
3183,711161645,2.67,0.47100000000000003,http://ak1.ostkcdn.com/images/products/9463620/P16646747.jpg,http://www.overstock.com/Home-Garden/Wine-And-Glasses-Brown-Slice-Kitchen-Rug-16-x-26/9463620/product.html?refccid=U47RSUGTTZTKNFKFZWKEDT37HU&searchidx=13,$26.99 ,Wine And Glasses Brown Slice Kitchen Rug (1'6 x 2'6),kitchen rugs,13,Overstock,http://www.overstock.com/search?keywords=kitchen%20rugs
3184,711161646,4.0,0.0,http://ak1.ostkcdn.com/images/products/9463621/P16646748.jpg,http://www.overstock.com/Home-Garden/Picasso-Wine-Kitchen-Rug-2-x-5/9463621/product.html?refccid=U47RSUGTTZTKNFKFZWKEDT37HU&searchidx=14,$49.99 ,Picasso Wine Kitchen Rug (2' x 5'),kitchen rugs,14,Overstock,http://www.overstock.com/search?keywords=kitchen%20rugs
3185,711161647,3.33,0.943,http://ak1.ostkcdn.com/images/products/6644565/Cafe-Latte-Kitchen-Accent-Rug-16-x-26-P14207142.jpg,http://www.overstock.com/Home-Garden/Cafe-Latte-Kitchen-Accent-Rug-16-x-26/6644565/product.html?refccid=U47RSUGTTZTKNFKFZWKEDT37HU&searchidx=17,$27.49 ,Cafe Latte Kitchen Accent Rug (1'6 x 2'6),kitchen rugs,15,Overstock,http://www.overstock.com/search?keywords=kitchen%20rugs
3186,711161648,4.0,0.0,http://ak1.ostkcdn.com/images/products/6644563/Cafe-Latte-Kitchen-Accent-Rug-26-x-310-P14207140.jpg,http://www.overstock.com/Home-Garden/Cafe-Latte-Kitchen-Accent-Rug-26-x-310/6644563/product.html?refccid=U47RSUGTTZTKNFKFZWKEDT37HU&searchidx=15,$41.99 ,Cafe Latte Kitchen Accent Rug (2'6 x 3'10),kitchen rugs,16,Overstock,http://www.overstock.com/search?keywords=kitchen%20rugs
3187,711161649,4.0,0.0,http://ak1.ostkcdn.com/images/products/10010518/P17158459.jpg,http://www.overstock.com/Home-Garden/Rooster-and-Roses-D-shaped-Kitchen-Rug-16-x-26/10010518/product.html?refccid=U47RSUGTTZTKNFKFZWKEDT37HU&searchidx=16,$19.99 ,Rooster and Roses D-shaped Kitchen Rug (1'6 x 2'6),kitchen rugs,17,Overstock,http://www.overstock.com/search?keywords=kitchen%20rugs
3188,711161650,2.33,0.47100000000000003,http://ak1.ostkcdn.com/images/products/9237505/P16404034.jpg,http://www.overstock.com/Worldstock-Fair-Trade/ARTAJUL-Handmade-Eco-friendly-Cut-out-Taupe-Wool-Felt-Runner-Rug-23-x-3/9237505/product.html?refccid=U47RSUGTTZTKNFKFZWKEDT37HU&searchidx=20,$119.99 - $289.99,ARTAJUL Handmade Eco-friendly Cut-out Taupe Wool Felt Runner Rug (2'3 x 3'),kitchen rugs,18,Overstock,http://www.overstock.com/search?keywords=kitchen%20rugs
3189,711161651,3.33,0.943,http://ak1.ostkcdn.com/images/products/9574060/P16763195.jpg,http://www.overstock.com/Home-Garden/Machine-woven-Mya-Olefin-White-Shag-Area-Rug-53-x-77/9574060/product.html?refccid=U47RSUGTTZTKNFKFZWKEDT37HU&searchidx=26,$103.19 ,Machine-woven Mya Olefin White Shag Area Rug (5'3 x 7'7),kitchen rugs,19,Overstock,http://www.overstock.com/search?keywords=kitchen%20rugs
3190,711161652,3.4,0.49,http://ak1.ostkcdn.com/images/products/9574245/P16763196.jpg,http://www.overstock.com/Home-Garden/Machine-woven-Mya-Olefin-Blue-Shag-Area-Rug-53-x-77/9574245/product.html?refccid=U47RSUGTTZTKNFKFZWKEDT37HU&searchidx=28,$114.99 ,Machine-woven Mya Olefin Blue Shag Area Rug (5'3 x 7'7),kitchen rugs,20,Overstock,http://www.overstock.com/search?keywords=kitchen%20rugs
3191,711161653,3.33,0.47100000000000003,http://ak1.ostkcdn.com/images/products/9723880/P16897993.jpg,http://www.overstock.com/Worldstock-Fair-Trade/Indo-Tangier-Plum-and-White-Geometric-Area-Rug-6-x-9/9723880/product.html?refccid=U47RSUGTTZTKNFKFZWKEDT37HU&searchidx=29,$115.00 ,Indo Tangier Plum and White Geometric Area Rug (6' x 9'),kitchen rugs,21,Overstock,http://www.overstock.com/search?keywords=kitchen%20rugs
3192,711161654,3.67,0.47100000000000003,http://ak1.ostkcdn.com/images/products/10007645/P90003699.jpg,http://www.overstock.com/Overstock-Liquidations/nuLOOM-Handmade-Indoor-Outdoor-Modern-Orange-Kitchen-Rug-5-x-8-As-Is-Item/10007645/product.html?refccid=U47RSUGTTZTKNFKFZWKEDT37HU&searchidx=31,$153.07 ,nuLOOM Handmade Indoor/ Outdoor Modern Orange Kitchen Rug (5' x 8') (As Is Item),kitchen rugs,22,Overstock,http://www.overstock.com/search?keywords=kitchen%20rugs
3193,711161655,1.33,0.47100000000000003,http://ak1.ostkcdn.com/images/products/9051523/Hand-woven-Indo-Confetti-Bunny-shaped-Scatter-Wool-Area-Rug-4-x-6-P16247732.jpg,http://www.overstock.com/Worldstock-Fair-Trade/ARTAJUL-Handmade-Kids-Red-Confetti-Bunny-shaped-Eco-friendly-Felted-Wool-Accent-Rug-4-x-6/9051523/product.html?refccid=U47RSUGTTZTKNFKFZWKEDT37HU&searchidx=39,$359.99 ,ARTAJUL Handmade Kids Red Confetti Bunny-shaped Eco-friendly Felted Wool Accent Rug (4' x 6'),kitchen rugs,23,Overstock,http://www.overstock.com/search?keywords=kitchen%20rugs
3194,711161656,2.33,0.943,http://ak1.ostkcdn.com/images/products/9087289/P16277155.jpg,http://www.overstock.com/Worldstock-Fair-Trade/ARTAJUL-Handmade-Brown-Basket-Weave-Brown-Designer-Plush-Felt-Wool-Area-Rug-3-x-5/9087289/product.html?refccid=U47RSUGTTZTKNFKFZWKEDT37HU&searchidx=40,$317.99 ,ARTAJUL Handmade Brown Basket Weave Brown Designer Plush Felt Wool Area Rug (3' x 5'),kitchen rugs,24,Overstock,http://www.overstock.com/search?keywords=kitchen%20rugs
3195,711161657,3.0,0.632,http://ak1.ostkcdn.com/images/products/8334619/Hand-hooked-Casablanca-Area-Rug-5-x-7-P15646573.jpg,http://www.overstock.com/Home-Garden/Hand-hooked-Casablanca-Area-Rug-5-x-7/8334619/product.html?refccid=U47RSUGTTZTKNFKFZWKEDT37HU&searchidx=42,$175.99 ,Hand-hooked Casablanca Area Rug (5' x 7'),kitchen rugs,25,Overstock,http://www.overstock.com/search?keywords=kitchen%20rugs
3196,711161658,4.0,0.0,http://ak1.ostkcdn.com/images/products/7709219/P15115402.jpg,http://www.overstock.com/Electronics/Asus-VS207D-P-19.5-LED-LCD-Monitor-16-9-5-ms/7709219/product.html?recset=839a2ecf-ed27-4c92-b42b-0cea373cb307&refccid=2PLNOMJFLM32KOSHNDEWFJ4TEM&recidx=0&recalg=61&searchidx=0,$90.76 ,"Asus VS207D-P 19.5 LED LCD Monitor - 16:9 - 5 ms""",LED monitor,1,Overstock,http://www.overstock.com/search?keywords=LED%20monitor
3197,711161659,4.0,0.0,http://ak1.ostkcdn.com/images/products/6078231/P13750032.jpg,http://www.overstock.com/Electronics/Asus-VS228H-P-21.5-LED-LCD-Monitor-16-9-5-ms/6078231/product.html?recset=839a2ecf-ed27-4c92-b42b-0cea373cb307&refccid=2PLNOMJFLM32KOSHNDEWFJ4TEM&recidx=1&recalg=61&searchidx=1,$138.99 ,"Asus VS228H-P 21.5 LED LCD Monitor - 16:9 - 5 ms""",LED monitor,2,Overstock,http://www.overstock.com/search?keywords=LED%20monitor
3198,711161660,4.0,0.0,http://ak1.ostkcdn.com/images/products/6078233/P13750033.jpg,http://www.overstock.com/Electronics/Asus-VS238H-P-23-LED-LCD-Monitor-16-9-2-ms/6078233/product.html?recset=839a2ecf-ed27-4c92-b42b-0cea373cb307&refccid=2PLNOMJFLM32KOSHNDEWFJ4TEM&recidx=2&recalg=61&searchidx=2,$159.99 ,"Asus VS238H-P 23 LED LCD Monitor - 16:9 - 2 ms""",LED monitor,3,Overstock,http://www.overstock.com/search?keywords=LED%20monitor
3199,711161661,4.0,0.0,http://ak1.ostkcdn.com/images/products/7709220/P15115403.jpg,http://www.overstock.com/Electronics/Asus-VS207T-P-19.5-LED-LCD-Monitor-16-9-5-ms/7709220/product.html?recset=839a2ecf-ed27-4c92-b42b-0cea373cb307&refccid=2PLNOMJFLM32KOSHNDEWFJ4TEM&recidx=3&recalg=61&searchidx=3,$105.45 ,"Asus VS207T-P 19.5 LED LCD Monitor - 16:9 - 5 ms""",LED monitor,4,Overstock,http://www.overstock.com/search?keywords=LED%20monitor
3200,711161662,4.0,0.0,http://ak1.ostkcdn.com/images/products/5641891/5641891/ASUS-VH238H-23-LED-Monitor-w-10.00-Mail-in-Rebate-P13395078.jpg,http://www.overstock.com/Electronics/ASUS-VH238H-23-LED-Monitor/5641891/product.html?recset=839a2ecf-ed27-4c92-b42b-0cea373cb307&refccid=2PLNOMJFLM32KOSHNDEWFJ4TEM&recidx=4&recalg=61&searchidx=4,$157.10 ,"ASUS VH238H 23 LED Monitor""",LED monitor,5,Overstock,http://www.overstock.com/search?keywords=LED%20monitor
3201,711161663,4.0,0.0,http://ak1.ostkcdn.com/images/products/6214759/6214759/Asus-VS198D-P-19-inch-720p-5ms-LED-Monitor-P13860404.jpg,http://www.overstock.com/Electronics/Asus-VS198D-P-19-inch-720p-5ms-LED-Monitor/6214759/product.html?refccid=2PLNOMJFLM32KOSHNDEWFJ4TEM&searchidx=5,$103.00 ,Asus VS198D-P 19-inch 720p 5ms LED Monitor,LED monitor,6,Overstock,http://www.overstock.com/search?keywords=LED%20monitor
3202,711161664,3.6,0.49,http://ak1.ostkcdn.com/images/products/8663211/P15921490.jpg,http://www.overstock.com/Electronics/HP-ProDisplay-P17A-17-LED-LCD-Monitor-5-4-5-ms/8663211/product.html?refccid=2PLNOMJFLM32KOSHNDEWFJ4TEM&searchidx=6,$209.99 ,"HP ProDisplay P17A 17 LED LCD Monitor - 5:4 - 5 ms""",LED monitor,7,Overstock,http://www.overstock.com/search?keywords=LED%20monitor
3203,711161665,4.0,0.0,http://ak1.ostkcdn.com/images/products/9353847/P16546601.jpg,http://www.overstock.com/Electronics/TouchSystems-M11790R-UME-17-LED-LCD-Touchscreen-Monitor-4-3-5-ms/9353847/product.html?refccid=2PLNOMJFLM32KOSHNDEWFJ4TEM&searchidx=7,$374.99 ,"TouchSystems M11790R-UME 17 LED LCD Touchscreen Monitor - 4:3 - 5 ms""",LED monitor,8,Overstock,http://www.overstock.com/search?keywords=LED%20monitor
3204,711161666,3.67,0.47100000000000003,http://ak1.ostkcdn.com/images/products/9413942/P16601465.jpg,http://www.overstock.com/Electronics/Planar-PT1945P-19-Edge-LED-LCD-Touchscreen-Monitor-5-4-5-ms/9413942/product.html?refccid=2PLNOMJFLM32KOSHNDEWFJ4TEM&searchidx=8,$616.99 ,"Planar PT1945P 19 Edge LED LCD Touchscreen Monitor - 5:4 - 5 ms""",LED monitor,9,Overstock,http://www.overstock.com/search?keywords=LED%20monitor
3205,711161667,4.0,0.0,http://ak1.ostkcdn.com/images/products/9607727/P16793299.jpg,http://www.overstock.com/Electronics/LG-34UM95-P-Silver-34-inch-Ultra-Widescreen-Quad-HD-1440p-LED-Monitor/9607727/product.html?refccid=2PLNOMJFLM32KOSHNDEWFJ4TEM&searchidx=13,$999.99 ,LG 34UM95-P Silver 34-inch Ultra Widescreen Quad HD 1440p LED Monitor,LED monitor,10,Overstock,http://www.overstock.com/search?keywords=LED%20monitor
3206,711161668,2.67,0.943,http://ak1.ostkcdn.com/images/products/9910912/P17069301.jpg,http://www.overstock.com/Electronics/Planar-PT1700MX-17-Edge-LED-LCD-Touchscreen-Monitor-5-4-5-ms/9910912/product.html?refccid=2PLNOMJFLM32KOSHNDEWFJ4TEM&searchidx=9,$506.99 ,"Planar PT1700MX 17 Edge LED LCD Touchscreen Monitor - 5:4 - 5 ms""",LED monitor,11,Overstock,http://www.overstock.com/search?keywords=LED%20monitor
3207,711161669,3.33,0.943,http://ak1.ostkcdn.com/images/products/8343354/P15653651.jpg,http://www.overstock.com/Electronics/Planar-PXL2240MW-22-Edge-LED-LCD-Touchscreen-Monitor-16-9-5-ms/8343354/product.html?refccid=2PLNOMJFLM32KOSHNDEWFJ4TEM&searchidx=10,$252.49 ,"Planar PXL2240MW 22 Edge LED LCD Touchscreen Monitor - 16:9 - 5 ms""",LED monitor,12,Overstock,http://www.overstock.com/search?keywords=LED%20monitor
3208,711161670,3.33,0.943,http://ak1.ostkcdn.com/images/products/8826789/P16059059.jpg,http://www.overstock.com/Electronics/Planar-PT3285PW-32-Edge-LED-LCD-Touchscreen-Monitor-16-9-6.50-ms/8826789/product.html?refccid=2PLNOMJFLM32KOSHNDEWFJ4TEM&searchidx=11,"$1,795.99 ","Planar PT3285PW 32 Edge LED LCD Touchscreen Monitor - 16:9 - 6.50 ms""",LED monitor,13,Overstock,http://www.overstock.com/search?keywords=LED%20monitor
3209,711161671,4.0,0.0,http://ak1.ostkcdn.com/images/products/10035600/P17181144.jpg,http://www.overstock.com/Electronics/Samsung-LU28D590DSZ-ZA-28-inch-Ultra-High-Definition-4K-LED-Monitor/10035600/product.html?refccid=2PLNOMJFLM32KOSHNDEWFJ4TEM&searchidx=12,$515.99 ,Samsung LU28D590DSZ/ZA 28-inch Ultra High Definition 4K LED Monitor,LED monitor,14,Overstock,http://www.overstock.com/search?keywords=LED%20monitor
3210,711161672,3.4,0.8,http://ak1.ostkcdn.com/images/products/8981981/Elo-2244L-22-LED-Open-frame-LCD-Touchscreen-Monitor-16-9-14-ms-P16188639.jpg,http://www.overstock.com/Electronics/Elo-2244L-22-LED-Open-frame-LCD-Touchscreen-Monitor-16-9-14-ms/8981981/product.html?refccid=2PLNOMJFLM32KOSHNDEWFJ4TEM&searchidx=14,$561.41 ,"Elo 2244L 22 LED Open-frame LCD Touchscreen Monitor - 16:9 - 14 ms""",LED monitor,15,Overstock,http://www.overstock.com/search?keywords=LED%20monitor
3211,711161673,2.6,1.02,http://ak1.ostkcdn.com/images/products/7358312/P14820367.jpg,http://www.overstock.com/Electronics/LG-42-Class-42.0-Measured-Diagonally-LED-Widescreen-Full-HD-Capab/7358312/product.html?refccid=2PLNOMJFLM32KOSHNDEWFJ4TEM&searchidx=15,"$1,597.99 ","LG 42 Class (42.0"" Measured Diagonally) LED Widescreen Full HD Capab""",LED monitor,16,Overstock,http://www.overstock.com/search?keywords=LED%20monitor
3212,711161674,1.83,0.898,http://ak1.ostkcdn.com/images/products/8463838/P15755401.jpg,http://www.overstock.com/Electronics/Dell-MDS14-Monitor-Stand/8463838/product.html?refccid=2PLNOMJFLM32KOSHNDEWFJ4TEM&searchidx=16,$132.31 ,Dell MDS14 Monitor Stand,LED monitor,17,Overstock,http://www.overstock.com/search?keywords=LED%20monitor
3213,711161675,3.33,0.47100000000000003,http://ak1.ostkcdn.com/images/products/8862498/P16089462.jpg,http://www.overstock.com/Electronics/DoubleSight-Displays-DS-10UT-10-LCD-Touchscreen-Monitor-16-ms/8862498/product.html?refccid=2PLNOMJFLM32KOSHNDEWFJ4TEM&searchidx=17,$199.99 ,"DoubleSight Displays DS-10UT 10 LCD Touchscreen Monitor - 16 ms""",LED monitor,18,Overstock,http://www.overstock.com/search?keywords=LED%20monitor
3214,711161676,3.33,0.943,http://ak1.ostkcdn.com/images/products/8547931/P15826498.jpg,http://www.overstock.com/Electronics/NEC-Display-46-LED-Backlit-Professional-Grade-Large-Screen-Display-w/8547931/product.html?refccid=2PLNOMJFLM32KOSHNDEWFJ4TEM&searchidx=18,"$1,574.41 ","NEC Display 46 LED Backlit Professional-Grade Large Screen Display w""",LED monitor,19,Overstock,http://www.overstock.com/search?keywords=LED%20monitor
3215,711161677,3.67,0.47100000000000003,http://ec1.ostkcdn.com/images/products/9323333/P16483062.jpg,http://www.overstock.com/Electronics/Elo-3209L-32-inch-Interactive-Digital-Signage-Touchscreen-IDS/9323333/product.html?refccid=2PLNOMJFLM32KOSHNDEWFJ4TEM&searchidx=19,"$1,187.99 ",Elo 3209L 32-inch Interactive Digital Signage Touchscreen (IDS),LED monitor,20,Overstock,http://www.overstock.com/search?keywords=LED%20monitor
